@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
142.8495,212.2308,98.3846,595.6923,34.9876,1
119.5208,212.6667,103.6667,288.8889,34.4495,1
127.18,224.8351,99.2887,675.8866,8.52,1
133.6122,178.5,73.8158,347.2895,18.8365,1
115.8912,220.3333,103.4722,588.3611,25.0915,1
137.8586,186.4918,83.5082,387.082,16.8616,1
133.1944,206.3,90.5,513.8,24.4747,1
132.047,173.0877,72.1579,230.3684,10.4994,1
129.1619,236.7833,132.9833,660.8,21.0271,2
132.9297,195,84,290.5,7.6964,1
128.9626,229.9492,104.5763,591.1186,46.4253,1
129.7841,261.2903,161.6452,405.1613,12.1484,1
121.5817,222.7143,103.1786,811.2321,31.3263,1
136.3874,212.4286,99.2857,652.7143,51.9662,1
125.8964,209.75,90.25,477.25,33.8062,1
135.8821,215.0816,108.5918,553.4286,29.0803,1
120.7626,222.9091,95.3636,660.2,29.4807,1
135.1291,258.6316,125.6842,770.2105,13.8087,1
122.8085,266.4865,147.3784,486.527,16.7116,1
134.8095,189.25,76.1667,230.1111,10.9583,1
130.5481,227.9706,102.7941,763,27.4505,1
106.6822,236.9333,121.2,491.6,21.315,1
102.7,213.2,100.6,492,18.1652,1
124.8879,220.9039,100.3879,577.8327,35.4343,1
140.8507,205.1389,90.25,472.6111,22.2346,1
133.8789,211,91,342.25,15.5612,1
174.9583,216,98,541,7.5865,1
122.4669,250.9697,150.2576,466.2273,30.5771,1
130.8685,230.4146,102.3415,727.2927,27.2585,1
113.2599,217.6316,96.9211,562.0263,24.9576,1
130.7885,175.9375,73.3125,285.375,15.6245,1
118.6054,260.0811,133.4054,661.5946,33.4586,1
113.0469,253.0364,118.5455,794.9273,27.2098,1
132.4673,216.7551,118.449,584.4694,22.5593,2
128.591,275.3663,193.7912,359.7326,19.0444,1
138.8103,222.4872,100,581.2821,34.0735,1
140.75,213.6842,95.2105,756.3684,10.7276,1
147.5354,230,116.75,671,21.5697,1
133.2839,180.4028,75.0139,270.4583,14.0207,1
126.7629,447.3268,370.0049,550.5902,49.091,1
131.4754,208.1446,94.012,415.747,19.1059,1
123.9827,257.8182,125.0909,678.75,23.3843,1
112.1184,213.6316,104.5789,604.6316,16.654,1
118.5503,202.4,89.05,490.5,36.1648,1
127.6212,169.131,67.4454,174.4891,9.037,1
132.3789,230.8333,117.5833,475.0833,38.9665,1
109.2194,213.4,95.2,562.2,12.8087,1
128.5977,178.7208,77.3831,243.8766,25.9186,1
121.3911,304.7363,199.3956,435.0989,24.2091,1
120.0202,217,100.52,593.36,18.4586,1
129.4252,184.7212,81.2212,373.3077,19.0615,1
128.9375,246.6667,122.6667,791,20.3361,1
125.112,240.866,116.4124,639.4948,41.1387,1
129.2222,187.2537,81.4776,300.7015,16.1796,1
127.4832,242.4,110.2667,785.1333,25.6901,1
118.1492,239.1761,113.9284,643.4358,23.1271,1
142.2236,195.0968,86.1935,413.5806,22.5308,1
128.62,203.0737,87.5684,511.9789,22.3143,1
139.4977,201.2143,88.0714,568.2143,22.3229,1
123.514,203.7297,87.8919,521.5676,39.0847,1
117.0189,214.2529,99.6322,683.1724,32.9546,1
122.8687,220.1613,96.2258,510.7742,22.6365,1
127.2594,212.5231,98.6923,384.0923,21.4047,1
136.3396,223.9,102.55,691,34.4852,1
139.727,244.3636,111.5455,866.3636,32.3274,1
108.0865,231.1538,107.3846,666.9231,23.956,1
114.1172,247.25,116.875,713.125,27.636,1
117.3684,268.3333,129.5,950.6667,6.3289,1
135.6772,199.75,105.2083,453.3333,16.1851,2
134.5162,191.5143,80.9714,387.6,24.1197,1
138.47,196.4444,86.2222,387.5556,15.5047,1
127.9211,243.6433,140.7669,185.0854,8.5717,1
116.0142,214.0909,93.1818,666.4545,28.6898,1
133.631,185,73,267.5,9.5947,1
115.743,195.15,85.45,401.6,26.5597,1
123.2321,209,91,216.8,20.217,1
123.2001,271.5689,130.5956,847.7289,27.9001,1
115.8761,226.4643,105.5357,862.2857,26.5874,1
136.096,201.4,111.4,444.6,16.5536,2
127.6019,191.8,82.95,421.375,23.1894,1
128.0204,256.6765,121.8039,676.4118,21.0616,1
119.3797,195.6857,109.8571,411.2286,14.165,2
142.7396,220.6111,100.6667,480.6667,16.7538,1
130.75,263.8235,135.9412,666.7059,22.8737,1
136.8662,223.8983,101.678,711.1186,22.4125,1
124.3773,228.5342,110.0274,556.2603,26.8761,1
94.9359,208,93.4,526.2,23.447,1
142.2727,205.1818,91.7273,457.1818,15.6485,1
132.3443,226.4848,99.8384,692.4343,30.1911,1
115.8205,221.3714,146.2,497.6571,15.1894,2
130.0114,199.1818,95.2727,520.6364,12.1866,1
119.4225,230.0732,109.7073,670.5,31.5263,1
128.5842,207.68,96.72,535.44,35.6539,1
146.748,224.6452,110.6452,546.129,19.4188,1
120.5213,228.0602,110.3494,482.6386,22.2284,1
155.2431,186.6667,77.3333,292,11.0632,1
129.848,204.1224,110.6939,418.2449,23.1253,2
119.8019,229.5385,104.3846,655.0769,36.6843,1
144.1184,226.9474,100.4737,647.5789,19.2151,1
114.3515,223.6,104.4667,714,22.2615,1
114.5625,228.375,105.625,661.5,31.8745,1
125.6317,230.0826,105.5138,667.0826,30.6716,1
135.9955,202.7857,103.6429,559.9286,19.2223,1
140.5217,204.8077,90.6923,593.5385,20.1882,1
116.051,200.3519,87.8333,440.7222,34.8468,1
110.2815,212.1053,95.2632,591.7895,30.481,1
110.5966,256.2667,113.8667,838.8,11.9398,1
135.4643,188,83.1077,332.1385,18.9092,1
135.4098,194.5484,87.6129,332.5484,21.1577,1
137.2753,248.5556,140,366.8333,19.4344,1
113.9365,207.6087,91.8261,363.3913,17.6189,1
129.427,247.6577,114.5045,702.8559,10.1613,1
140.2259,227.0886,103.1646,538.6962,27.7776,1
111.9448,202.125,84.0938,384.7188,26.0266,1
110.5302,230.2581,116.7419,583.7097,20.1565,1
140.9606,213.5581,108.6047,620.5116,21.7035,1
113.1228,259.8333,157.5556,366.1111,16.6262,1
129.439,209.6774,110.0968,482.4516,25.1277,2
133.0968,228.8806,115.7662,563.1542,25.2085,1
129.9245,214.1,124.1,452.6333,14.2978,2
137.1002,212.8448,95.8793,600.5862,29.6896,1
127.9154,381.05,318.35,680.425,43.5788,1
109.8671,208.5556,94.3889,716.0556,26.6829,1
113.0344,212.2353,96.4314,543.4118,34.5214,1
127.6523,229.16,101.12,677.08,19.6711,1
124.75,232.6071,119.1429,489.4286,16.8297,1
143.1941,226.6316,99.5263,562.6842,20.4357,1
130.3715,203,84.8889,402.8333,32.1947,1
137.6881,204.2222,89.5333,388.7778,22.0156,1
94.6016,282.125,167.375,496.75,9.4,1
101.4625,220.8,97.6,530,31.5379,1
134.9087,212.3333,95.8974,450.7607,25.4569,1
115.4341,262.0877,144.8947,562.4035,14.8147,1
129.45,221.0882,100.1471,403.4118,22.208,1
76.5156,326,228,357.5,17.0789,1
110.9034,214.7273,97.6364,548.3636,39.2207,1
127.6575,238.3288,126.4384,463.9452,27.2578,1
134.1423,186.9032,79,300.5806,17.5717,1
136.1905,211.2,93.88,589.88,28.0569,1
146.6869,197.8,86.8,320.8,9.2551,1
132.7389,188.3514,101.5405,456.3514,16.8114,2
109.2262,321.4375,232.9062,449.8125,10.5741,1
131.1307,258.4775,121.6011,716.6124,24.6331,1
131.7507,277.0105,159.3684,463.4737,42.1227,1
71.7188,209,97,565,7,1
136.5517,201.026,88.3831,514.2727,27.3699,1
130.5917,192.78,85.4,540.5,24.0794,1
133.5096,187.4348,77.5,354.2174,17.5247,1
113.9344,237.5714,104.5102,737.4082,25.0462,1
109.5848,234.7714,110.6286,819.6857,19.5577,1
127.3541,366.8553,280.6604,546.7736,24.4765,1
135.5729,202.0417,84.2917,338.75,26.4286,1
111.9297,198.4386,87.4386,366.614,31.2502,1
114.7841,291.6364,165.6364,648.7273,21.9868,1
129.4695,258.6159,129.9928,597.587,21.276,1
133.1905,199.2759,86.8966,448.2069,32.4695,1
109.0335,259.8929,122.9286,874.5357,24.5387,1
132.9058,203.8462,110.6923,451.5385,23.3171,2
136.3711,169.4957,68.2174,183.4174,10.3197,1
123.3937,210.05,90.3,419.7,31.7599,1
111.8706,217.0217,97.087,620.587,31.3199,1
140.1741,228.55,106.55,643.25,27.0248,1
104.2652,231.28,106.64,718.28,24.7918,1
122.007,239,139.7778,542.1667,23.8467,2
129.8575,333.84,199.88,485.16,34.3558,1
127.9334,227.0385,104.5385,554.2308,30.335,1
151.5316,200.0833,89.1667,612.75,32.1052,1
136.09,221.3158,98.4737,507.0526,13.4613,1
98.9643,186.7143,81.5714,491.2857,18.0623,1
126.0631,221.25,103.875,803.375,31.0096,1
108.5707,233.64,112.2,590.36,20.7519,1
125.4818,198.2519,86.2741,488.9926,25.2472,1
119.55,169,83,310,12.01,1
132.7773,296.5381,189.861,409.8072,36.1296,1
127.4793,206.8182,93.5909,525.4318,18.7948,1
140.9762,222,90,509,31.6109,1
126.4122,260.768,141.2873,442.3591,40.5693,1
111.1507,193.0588,88.3529,493.8235,33.4662,1
118.3894,255.88,144.52,536.8,21.5427,1
133.4841,224.0909,110.1636,446.2364,29.0348,1
139.4466,216.8462,100.4615,587.5385,42.4732,1
134.7278,245.9,129,280.3,18.6293,1
139.0763,243.0833,115.7083,747,20.8995,1
131.5739,189.6667,90.3333,510.8889,18.7235,1
142.2675,236.8824,107.4118,583.8235,21.7365,1
115.4855,219.8077,101.2308,551.6154,32.8473,1
127.3075,178.0615,72.9692,352.4308,22.0844,1
119.4783,269.375,122.1875,851.7188,14.4101,1
134.2311,211.7083,96.1458,556.875,30.2234,1
140.4531,206.25,96.5,569.75,12.2213,1
126.1371,241.5865,112.1154,782.1058,32.5602,1
111.8393,203.1429,91.1429,575.7143,15.6761,1
89.2909,192,86.5714,385.4286,16.9694,1
96.7232,269.8571,140,452.7143,20.6635,1
141.3507,224.4444,107.1111,668.6667,30.0639,1
114.3183,227.9057,117.8679,554.8868,28.5212,1
135.1243,251.9664,133.4874,441.0672,22.365,1
120.3091,253.5161,121.6774,692.0645,34.1154,1
135.0943,206.6774,89.5,497.2742,27.532,1
140.2027,192.1429,86.4286,459.8571,13.7227,1
131.8655,226.3802,103.4793,542.562,18.1345,1
130.2298,192.52,88.2,367.48,13.0491,1
123.8545,213.2727,100.5682,645.2727,34.3184,1
130.8154,336.8693,211.0352,272.794,10.4402,1
126.9251,220.2609,101.2174,694.7609,31.2737,1
122.4523,226.0346,110.7832,506.9508,33.6281,1
119.762,192.4231,85.2692,454.2692,29.6157,1
134.5359,200.75,90.7727,424.3409,18.7041,1
120.9938,343.25,237.675,387.65,25.1693,1
122.3108,192.3462,79.7308,465.9231,49.1646,1
124.4567,246,136.5057,591.7241,32.5454,1
139.6125,211.4,91.3,527.5,26.6768,1
132.0756,220.3077,101.9487,699.6154,21.2735,1
136.486,202.0303,87.7677,366.8687,19.6447,1
140.1537,284.6552,167.931,502.931,13.8202,1
130.6168,173.625,69.625,199.25,10.6264,1
129.4375,214.7647,100,438.8824,45.1351,1
106.3264,216.7778,92.6667,556.6667,27.5739,1
105.7422,163.25,74.25,233.75,8.4113,1
112.2359,241.7241,122.4483,565.931,29.1043,1
112.9087,394.5385,231.1538,389,19.2348,1
153.767,219.9091,97.4545,609,19.277,1
112.7567,184,79.3684,375.4211,26.5157,1
130.9715,168.0857,69.6286,207.5048,12.1956,1
87.7031,351,261,377,10.1735,1
136.7391,231.2653,111.4898,592.551,29.5657,1
130.4443,197.189,89.3622,201.5827,16.7345,1
137.8419,190,92.75,309.75,13.6048,1
125.5174,249.0642,116.0608,732.6419,12.0793,1
122.8478,352.7869,265.9344,380.0984,18.1865,1
130.2641,203.9647,99.5529,300.4353,50.2909,1
123.8257,218.2973,99.8378,650.7838,24.9553,1
140.1356,210.5319,93.9787,422.5957,26.3473,1
124.0102,215.5946,117.027,477.2973,24.5746,2
183.2812,222.5,111,457,4,1
140.6034,214.4483,100,676.7586,19.0907,1
131.4975,270.24,125.72,757.28,20.521,1
127.4378,256.5676,129.3784,633.3514,15.9977,1
144.9602,226,101,611,21.4002,1
126.4634,195,85.25,86.5,7.3272,1
159.517,223.6364,98.9091,556.4545,23.8535,1
129.0671,251.9445,116.5935,706.0503,8.7812,1
137.8436,210.4878,99.7317,614.6585,48.0076,1
126.2159,268.3636,161.0909,455,27.8855,1
128.1208,196.3023,111.3953,345.186,17.702,2
145.6029,223.8235,98.5294,660.5882,42.4834,1
126.4444,209.3333,92.3333,596.7778,16.7583,1
119.0585,227.7288,106.5085,744.3729,19.1598,1
119.597,212.0714,95.7619,587.9048,37.1845,1
133.4198,241.7727,120.8182,586.6818,22.6436,1
131.0349,197.8254,88.9365,332.5873,24.4355,1
143.087,195.8077,89.8462,424.5,22.3616,1
135.7036,223.4474,118.3684,610.2368,24.7107,2
126.3021,226,97,545,37.6253,1
128.1831,194.1081,85.027,372.1081,26.9429,1
122.0451,217.96,100.2,617.28,19.1797,1
136.7147,208.913,91.7391,601.087,32.9343,1
123.3123,257.8421,154.2368,261.7105,22.1726,1
117.1595,239.0635,115.2222,620.3492,26.6363,1
128.6248,187.4407,80.7893,347.1041,29.998,1
136.0121,212.8387,90.8065,584.4516,29.745,1
94.125,247,123,865,14.1539,1
136.0053,289.125,165.0833,428.1667,15.3622,1
127.8072,202.712,120.7228,415.8043,27.259,2
140.6166,208,96.2432,448.2703,20.8566,1
128.548,222.3641,100.4678,653.1204,26.9576,1
125.6719,189.55,82.35,251.575,17.8627,1
125.5188,226.6523,107.7386,547.6136,33.7702,1
153.4545,259.8571,133.5714,657,22.2252,1
112.9937,203.525,94,410.5,22.5771,1
106.9844,213,94,498,24.5599,1
133.8167,182,77.5042,306.1429,15.793,1
133.4034,183.3871,94.9247,292.6022,18.9325,2
112.2857,209.4667,85.7333,481.8,32.9967,1
141.2662,244.5185,134.1111,681.7037,28.3529,1
117.7163,208.0455,88.3636,415.2727,22.4991,1
127.6601,197.6393,108.2951,411.1148,21.2384,2
132.2667,194.7667,84.5,318.2,19.1003,1
125.6202,299.0339,185.1017,304.0508,45.2826,1
132.8674,201.5,84.8519,565.8333,23.2671,1
133.0697,203.1132,91.6226,432.1887,25.7113,1
93.2031,364,235,490,101.5662,1
143.6779,202.3846,87.3846,435.5385,16.5304,1
118.4818,233.66,110.2733,610.08,33.6407,1
118.6697,234.75,109.6071,658.8929,15.7587,1
112.5355,208.4783,86.8261,470.2609,18.0367,1
123.842,223.9655,105.7931,523.3793,13.1802,1
136.7742,190.617,81.3759,329.4255,21.6946,1
114.7695,202.0625,88.6875,492.75,18.6856,1
146.7653,243.6842,147.9474,252.4737,12.8015,1
117.1241,253.537,116.8519,715.037,19.0862,1
132.6905,214.8372,95.3721,638.4651,19.8897,1
107.4791,239.5,104.5833,761.8333,14.8884,1
111.6875,392.5385,208.2308,377.0769,54.7701,1
118.7943,202.2169,90.7831,442.6988,31.4309,1
121.1429,192.8824,81.7353,363.5588,19.1113,1
137.1146,187.75,74.9167,493.0833,15.9574,1
116.4616,278.72,141.8667,718.2667,24.1532,1
137.6172,218.3125,100.3125,604.6875,33.5177,1
112.1696,230.7143,105.8571,650.5714,40.6935,1
115.6522,233.537,110.0741,733.2407,23.1371,1
107.5769,213.3077,90.7692,514.1538,45.3482,1
116.7587,214.2269,95.6218,549.0084,34.4735,1
115.7159,297.2727,184.2727,581,32.5439,1
142.3758,223.8947,112.7105,474.6053,23.8208,1
133.2066,189.7882,81.2118,261.1294,15.8291,1
130.348,245.15,121.15,634.575,29.3509,1
131.3646,178.8101,73.8902,229.0059,14.6043,1
117.2549,208,93.9655,496.4138,26.9463,1
133.8229,225.0909,98.1818,643.3636,25.2423,1
109.3693,215.4,95.96,637.28,33.6187,1
100.2188,218.5,95.5,597.5,28.7789,1
143.3688,221.5,95.8,608.9,29.314,1
139.5365,212.25,92.8333,392,29.3096,1
122.593,201.9221,89.1429,392.3377,24.1632,1
149.0551,273.125,138.25,619.3125,20.0262,1
122.0091,233.7655,106.6345,662.2621,41.0416,1
143.6887,205.95,91.5,542.85,11.3027,1
119.3592,195.65,84.925,292.925,17.2224,1
132.5158,204.5952,91.8095,431.8254,20.4949,1
115.9719,227.5306,101.5102,674.5102,24.5773,1
115.0063,259,109,797.8,22.0542,1
134.3098,198.7805,91.6585,352.0244,20.9435,1
126.7556,201.6471,92.5882,494.4706,23.8374,1
183.2812,344,223,457,2,1
131.5344,200.5,92.65,407.95,26.7516,1
117.559,210.8788,95.1667,607.5152,22.2315,1
143.0777,424.9231,330.9231,460.7692,34.4148,1
117.099,202.4615,91.3077,541.4615,36.9017,1
138.5486,218.3333,107.2222,506.8889,42.8097,1
129.7415,209.8209,118.1493,467.1045,18.9167,2
127.8013,194.4747,85.0095,199.5886,19.1959,1
118.7702,206.7097,87.3226,504.2258,41.5434,1
115.7618,228.6357,107.5786,623.7929,37.0072,1
140.1532,203.8214,94,414.1786,13.2705,1
144.2292,246.6667,116.6667,823.6667,33.0051,1
132.1025,329.36,239.64,437.6,21.2226,1
139.5997,223.8974,101.9103,435.9103,27.302,1
122.9911,250.4817,134.0681,468.4136,35.31,1
129.1521,190.0149,82.6269,450.0597,22.4621,1
119.2768,222.8571,100,637,32.5595,1
109.0399,248.5278,125.8611,582.5833,24.2407,1
103.4767,221.0909,96.4545,545.2727,15.517,1
120.0962,214.8039,100.2157,582.549,53.544,1
117.9685,215.8056,98.7361,679.5972,23.2726,1
134.9866,232.5357,118.6786,397.9643,24.5358,1
155.525,220.4,102.8,734.2,18.2866,1
120.0991,211.9655,91.8276,557.9655,21.4782,1
134.3049,181.6522,78.7391,408.2174,12.0647,1
136.1612,210.5263,93.2632,531.2105,18.2146,1
122.5181,226.4599,109.6203,599.0211,26.0634,1
140.1829,344.2593,257.1481,681.7037,42.336,1
147.6772,228.7,105.8,605.3,17.5228,1
140.2958,184.037,75.9259,291.963,9.0527,1
116.222,226,105.2568,763.7973,19.8386,1
138.1463,193.8182,87.3333,305.3636,19.4783,1
115.2062,192.4,78.3,451.1,21.6723,1
143.5625,258.1818,119.6364,897.7273,11.6001,1
108.861,233.7857,107.9286,806.4286,19.1442,1
132.0632,188.6667,97.2,262.8,12.131,2
121.1405,211.1324,93.0147,535.8676,18.0152,1
134.3635,193.8295,81.8372,371.3256,20.9629,1
132.742,193.6102,81.7966,297.2034,23.54,1
129.6322,232.1667,123.5333,434.6,34.5707,1
128.2244,248.0769,114.4308,854.5846,25.8951,1
109.4375,202.0909,83.5455,415.2727,29.7605,1
131.1648,228.9091,103.6364,546,26.2071,1
129.4013,244.9123,116.1579,761.8772,34.9493,1
114.8492,240.24,115.68,888.12,20.5844,1
134.8348,279.4286,118.9286,912.7143,18.9769,1
132.7371,298.875,191.65,756.225,32.785,1
131.8706,220.25,97.0278,456.3333,34.2957,1
117.8177,235.359,111.2821,873.2564,21.8631,1
127.1672,270.5357,171.7321,300.0179,11.4158,1
119.5256,211.8889,92.2222,537.5185,31.8049,1
131.2481,209.72,143.64,410.16,15.3123,2
144.0314,196.5,88.55,455.8,16.8846,1
128.4845,258.3333,120.5556,867.5926,29.7961,1
138.0033,204.5789,89.2632,541.3158,25.4833,1
122.3333,215.8667,103.2,559.4667,23.9412,1
122.2042,219.0404,97.697,583.3838,25.6608,1
121.0933,209.7065,94.0217,418.6739,18.9726,1
115.7765,189.75,85.875,250.5,7.2065,1
117.2032,236.5556,139.5897,384.7436,10.0775,1
108.5734,219,98.7826,596.2609,16.1379,1
140.392,204,96,583,21.8594,1
121.6404,204.0833,93.1667,415.6667,24.5254,1
121.1535,237.886,112.6404,783.7719,23.4066,1
136.6341,213.575,93.425,475.525,34.0079,1
120.3219,217.1333,98.2667,665.96,24.3614,1
133.2335,181.3636,75.8182,390.75,12.3468,1
123.2284,470.7424,447.9167,749.6212,31.1193,1
152.7778,191.8333,98.5833,165.5833,4.3993,1
112.0481,252.4615,144.3846,375.6923,24.6091,1
112.0119,257.6604,120.8302,871.3774,28.0392,1
127.187,233.5333,102,737.6,17.9827,1
126.5003,208.1606,92.5413,371.5826,31.4299,1
99.5625,249.8,113.5,765.8,21.7488,1
135.1914,228.125,104.625,542,25.3296,1
108.463,219.9412,98.5882,745.8235,31.7685,1
114.8045,233.5128,116.6923,462.2308,30.5196,1
118.1465,176.3714,79.9286,219.2571,14.6532,1
123.919,195.01,84.09,365.3,25.9194,1
120.2952,190.0952,82.0476,325.4286,13.222,1
104.375,236.9231,123.0769,603.4615,18.0879,1
130.7209,211.7778,115.5556,499.5926,28.3771,2
130.1407,206.6283,100.1728,174.8639,23.0596,1
135.3473,193.0476,91.3333,459,17.7432,1
138.893,195.6408,84.9223,420.3495,21.6013,1
126.0391,232.5,105,715.5,35.8118,1
132.2441,211.5,107.75,444.25,29.9121,1
124.7499,277.5133,157.3067,550.9733,36.4233,1
134.455,192.1538,83.2308,435.0256,19.7999,1
112.893,192.6296,85.037,433.1852,30.1567,1
122.5722,228.6364,100.1515,609.4545,16.4297,1
117.7969,211.25,98.625,501.875,30.4382,1
138.2031,241.5,109,557.75,42.2907,1
119.2142,293.131,203.381,368.619,34.4444,1
120.9621,225.7931,99.9828,731.0517,23.0995,1
137.283,239,117,709.1,37.1576,1
154.725,250.4,112.9,689.5,20.5124,1
132.1167,450.6,306.8,374,82.2188,1
141.1953,229,109.5,708.5,15.5242,1
125.3937,427.1875,409.5,704.9062,55.929,1
132.5828,178.6066,75.4262,262.3443,16.2068,1
138.7377,308.9259,156.2593,383.4074,14.4308,1
118.3625,198.9211,85,391.886,28.2034,1
116.2427,206.1282,93.3077,450.6282,17.3318,1
128.6824,222.3929,131.0714,448.0714,24.3614,2
130.1507,245.0576,112.4676,825.0935,34.0452,1
117.4279,191.1852,86.5556,429.7037,24.7656,1
142.7083,235.4815,106.2593,702.5556,28.7157,1
152.6528,231.2222,111,778.8889,22.1983,1
144.2102,254.6364,126.0909,622.6364,23.7525,1
134.8295,258.7273,133.5909,602.2273,14.7973,1
135.4614,248.6471,134.3824,454.1471,44.9575,1
109.3958,233.8333,113.5,654.8333,18.5779,1
119.4053,236.3421,105.7368,663.8289,28.2188,1
127.2665,245.4286,114.746,786.9365,19.6868,1
110.6811,209.6875,89.5625,541.8125,32.5689,1
129.776,224.75,101.1667,462,36.3131,1
110.7474,225.1667,104.8333,658.5,25.477,1
119.3037,200.4828,107.5172,405.2069,38.7919,1
109.5,227.0952,99.619,704.381,28.2415,1
122.401,195.5,88.0833,223.4167,18.9962,1
139.3999,187.1275,78.5839,332.3691,22.8368,1
124.8538,217.125,116.125,137,16.1782,1
120.6394,206.1538,93.2308,510,18.9712,1
133.2307,235.7582,118.4945,445.6813,22.4545,1
113.6667,207.5556,88.1667,479.2778,43.4385,1
156.0833,228,103,725,24.8289,1
130.6562,262,118,793,32.499,1
119.8686,382.4545,239,511.9091,38.1643,1
111.625,186.5,75,281.75,19.9802,1
133.2052,247.3153,117.4775,851.4054,20.0057,1
133.5391,252.8191,135.9095,205.0879,25.2848,1
125.8909,200.0345,89.931,508.8103,24.6601,1
131.1543,186.0303,76.803,323.5152,18.7627,1
118.8333,242.9048,111.5238,594.9524,26.8103,1
110.6836,246.7308,128.3077,500.9615,19.877,1
126.8366,206.9737,94.6579,560.7632,38.6655,1
135.7887,216.5202,99.3384,561.0152,31.9507,1
141.5137,193,81,300,10.6285,1
131.276,192.75,98.4167,431.8333,20.1391,2
109.7786,199.3333,86.4444,506.4444,9.6699,1
127.9324,249.3373,152.5723,385.2229,32.6284,1
132.5372,242.1778,121.7704,533.5037,26.4375,1
127.8426,210.2558,86.9767,473.5349,41.4737,1
101.275,273,124,924.2,22.6751,1
120.2035,235.84,107.64,823.12,33.7872,1
144.1239,227.5,101,633.2143,26.9115,1
130.8409,237.7961,111.8431,608.7098,37.5601,1
114.5026,260.6759,154.7685,440.4259,8.6745,1
114.3926,240.8205,119.3846,688.6667,11.3136,1
125.6677,236.6,133.325,372.55,20.1474,1
135.1406,360.5,207.3333,292.3333,38.2676,1
115.064,214.7843,98.9216,662.2353,33.2339,1
124.7519,229.6471,109.2353,806.1765,6.4946,1
127.2232,219.4286,100.5714,588.8571,17.2745,1
125.3852,216.3885,98.0828,647.9363,31.906,1
142.707,235.5,125.35,259.9,12.229,1
112.856,197.2083,87.2917,367.7083,27.8819,1
141.5314,232.8125,113.5,684.0625,26.9112,1
116.9836,224.5,102.1905,663.2381,20.1601,1
123.418,200.6575,90.1096,321.4384,22.244,1
131.3505,373.1964,242.8929,482.625,27.3696,1
142.3199,322.2353,221,354.7647,37.5194,1
132.2701,226.0909,100.8182,677.1818,31.2084,1
125.7881,194.125,89.4464,380.9821,16.9584,1
127.8052,235.1639,107.6885,729.2951,34.2626,1
111.9811,202.1765,92.1471,680.1176,10.8105,1
122.226,225.9615,107.0577,476.9808,49.9959,1
121.2552,258.5,121.75,839.75,31.3673,1
152.5362,243.675,109.125,686.375,19.737,1
117.8882,177.1579,74.9474,340.3684,35.7076,1
120.8015,216.4,98.36,613.92,31.7566,1
137.5168,224.9437,105.8028,562,31.0931,1
148.6076,293.4444,204.1111,347.5,44.7862,1
130.3057,248.8605,123.9186,589.7907,24.475,1
126.3518,248.2619,119.9524,602.2619,22.9587,1
134.2246,205.0476,95.1905,554.5714,30.7932,1
134.4944,203.8235,92.0294,564.6176,19.2283,1
131.3866,185.4667,85.4667,419.6667,13.34,1
129.4587,215.8085,97.4681,589.8298,24.5896,1
140.2558,181.8947,75.3158,410.2105,16.0795,1
147.6012,232.8182,117.5455,467,29.0588,1
148.6408,233.2222,106.1111,733.7778,22.7107,1
131.6287,244.1053,140.0526,592.2632,25.1194,1
109.9496,216.3548,99.0968,614.0323,23.6116,1
124.8609,252.4167,124.25,595.1667,26.5612,1
131.128,236,108,740.5,27.6936,1
130.4335,249.2383,114.6173,726.6787,9.2808,1
130.1073,209.1176,113.8627,530.549,20.0155,2
134.3337,238.636,109.6207,783.8467,24.5985,1
113.7387,260.3333,149.6667,354.3333,18.2787,1
119.1555,257.4419,118.9884,914.4419,29.9032,1
130.0105,184.8704,103.1667,319.7778,21.7323,2
135.5104,199.6667,81,409.3333,14.0858,1
124.9552,226.6957,100.5652,686.4348,27.8711,1
105.9821,215.7143,105.5714,775,18.501,1
127.4292,241.6667,135.2667,559.2667,25.4034,1
126.6406,221.75,101.25,591.0833,12.2667,1
138.3977,210.9091,114.3636,637.5455,24.6843,2
112.6387,243.1705,113.2159,586.4659,28.2535,1
127.538,271.8947,146.3684,538.7895,15.1096,1
130.753,177.5088,77.0526,393.6842,17.9826,1
132.0958,281.9143,180.2571,421.6286,13.5733,1
133.0341,205.7273,94.8182,575.2727,26.1578,1
110.0859,217,100,470,14.5752,1
119.6354,208.3333,91.3333,480.3333,15.7877,1
137.2064,204.122,103.9512,513.9512,23.7238,2
122.6385,209.7849,91.9462,576.5161,26.8313,1
130.4537,188.1739,87.7681,253.9855,21.4957,1
130.4561,214.7353,95.9559,494.7941,33.3389,1
132.0447,167.3966,67.2414,213.3448,8.854,1
106.9038,354.9231,295.3846,586.1538,77.8534,1
131.9886,217.7273,98.4091,536.9545,32.75,1
126.9868,216.3272,100.6654,585.6029,34.3236,1
119.018,188.3333,82.4762,354.6667,21.7178,1
143.4973,211.6087,95.7391,612.3478,29.5301,1
134.4332,185.5169,81.5843,306.7528,16.8743,1
115.8884,208.2439,92.7317,531.439,35.4675,1
121.1043,229.1379,109.8793,727.5862,32.0382,1
122.9851,565.381,604.7302,908.6667,27.6445,1
106.3594,198.8333,89.1667,609.3333,16.685,1
119.3934,196.6182,87.2909,458.6545,28.6945,1
143.176,208.625,92.5,609,29.5696,1
