@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
117.4261,246.8182,162.8182,327.8182,29.0144,1
142.1652,242.5714,148.2857,376.1429,25.4783,1
130.2316,321.1667,213.7917,741.8333,17.3156,1
142.1073,214.7368,93.5789,573.3421,31.3489,1
120.9759,265.2632,150.4912,215.0877,37.3479,1
126.4509,170.7143,70.2143,251.9286,27.8945,1
107.4138,219.8182,100.0909,732.6364,10.2852,1
135.7068,208,83,392,34.6478,1
120.3182,246,134.2791,467.1628,22.0579,1
126.8679,218.2381,102,663.5714,32.2062,1
118.4296,242.5556,114.1389,483.9167,26.2334,1
138.9805,200.7465,85.0704,533.8169,25.4829,1
139.4603,255.1053,135.7368,517.1579,9.6604,1
137.8674,210.3333,91.9259,474.7037,24.2038,1
118.9508,266.2174,167.5217,505.913,39.6224,1
126.0138,233.5938,112.7188,667.8438,27.5221,1
126.4048,224.4744,106.1538,565.7564,24.2497,1
137.4569,233.7073,108.1951,688.9756,39.7927,1
133.0724,212.2745,94.1765,502.4706,33.3476,1
141.7844,196.8,115.65,390.35,20.5073,2
127.4962,227.1818,125.8485,281.4242,12.3398,1
116.9196,195.3125,85.1875,415.8438,31.5182,1
113.9699,250.2963,128.7778,656.963,24.1524,1
136.1622,189.5714,99.5714,331.5714,15.5904,2
133.7816,223.3099,99.1127,552.0563,30.4875,1
137.8494,241.8372,112.4419,677.0698,26.6426,1
123.0194,238.3913,119.4457,446.5543,14.4263,1
133.3076,225.4835,106.4835,687.8901,23.2398,1
130.3237,237.3696,128.8975,448.4099,30.5131,1
120.3583,201.5758,92.4848,337.5657,23.8015,1
130.8633,191.4064,82.8445,322.5689,24.5966,1
138.6986,199.1304,87.4783,458.913,8.8725,1
121.8147,253.7426,119.1683,698.9802,15.8985,1
111.3665,239.5,125,427.9167,13.6524,1
129.992,264.2821,147.9744,472,21.0228,1
113.6731,205.3077,95.6923,550.0769,22.1028,1
113.8542,221.3333,97.6667,504.3333,7.874,1
128.6991,203.4138,116.9655,339.1034,24.2359,2
131.3756,187.3684,76.9298,364.0175,24.131,1
118.2571,202.0859,90.2109,360.375,21.285,1
130.5982,217.0286,91.3143,560.6571,24.1242,1
135.7814,201.6522,91.4783,475.913,33.8881,1
138.3261,237.5652,106.4348,620.9565,20.2418,1
124.0222,205.4318,135.1023,411.2955,16.421,2
132.9496,228.9927,107.8278,567.685,37.1331,1
110.0625,221.7143,98,628,25.8165,1
121.8887,249.8689,128.9508,682.4098,51.0846,1
109.1867,251,114.05,880,20.3776,1
106.2656,293,188.3333,422,19.5837,1
143.1809,195.24,84.56,458.96,15.4607,1
148.625,221,98.1429,663.2857,30.3476,1
133.2241,203.4713,91.5159,514.8726,29.3227,1
133.5417,208.7333,90.2,474.4667,25.791,1
138.5279,196.4419,85.0698,371.5116,16.5022,1
116.696,218.5,105.2333,427,28.4211,1
108.6712,208.5714,96.5,438.4286,19.9315,1
128.1609,278.2292,164.8333,424.4167,12.708,1
124.3593,201.6216,86.9189,575.7838,20.8221,1
127.1147,231.236,111.4607,569.6742,25.3819,1
132.0808,188.9362,75.8511,250.0851,18.1659,1
150.3807,278.8182,172.1818,339.1818,19.7409,1
136.0365,230.8846,112.0513,544.5256,23.577,1
132.7521,193.9239,88.8207,373.0652,24.2623,1
103.0486,337.7778,198.2222,441.1111,71.039,1
135.5487,223.4583,107.4792,236.4792,20.9894,1
135.0747,204.7347,88,456.9388,29.4563,1
133.1407,228.2703,103.6486,632.7568,31.1001,1
121.2315,613.6923,672.4615,968.2564,64.5634,1
117.9715,223.8387,95.9355,583.2581,29.4096,1
127.2063,260.1786,161.8571,415.4643,21.1813,1
140.6163,205.7619,92.119,487.8333,21.154,1
90.7125,201.2,96.4,512,13.0935,1
138.6339,221.5652,97.7826,436.4348,20.224,1
119.6711,226.8421,111.4737,514.4211,28.137,1
150.9196,191.5556,91.1111,622.3889,14.221,1
123.0676,233.8846,111.3462,789.6538,23.7391,1
127.9186,218.8723,98.0851,679.5745,19.8054,1
109.2292,216.7778,91,554.3333,29.7164,1
115.2122,243.1081,112.3784,876.4324,28.67,1
136.4062,202,89,549,42.2419,1
118.3918,247.75,111.7885,700.5769,25.0487,1
132.2539,206.1964,96.1429,421.4464,25.9765,1
119.8853,184.4571,81.5143,468.5429,35.3336,1
92.7625,206.4,98,717.2,26.2298,1
138.7615,214.2195,94.0488,482.3415,29.1715,1
126.7958,204.4561,110.4912,370.2982,16.4402,2
123.5262,207.5833,97.875,582.6667,23.6553,1
117.8787,175.5294,83.8824,188.2941,17.0158,2
136.7747,207.5217,97.1739,594.0435,30.9803,1
107.3625,210.2,95.4,512.2,26.453,1
130.3614,190.5333,87.1111,308.3,21.2222,1
116.5752,254.6,122.6444,738.5556,29.2593,1
116.3685,217.0824,124.6353,480.2471,22.0168,2
140.1486,199.1429,91,491.1429,18.1018,1
95.5312,197.1,87.7,565.1,18.0557,1
141.3563,205.8571,91.8571,471.8571,15.5266,1
131.4585,295.75,172.375,388.75,27.1431,1
128.8403,170.9333,71.6667,287,23.5538,1
161.3214,241.7143,114.5714,596.9286,32.6247,1
129.73,171.5974,70.4026,206.8179,10.5117,1
113.6473,222.4286,149.8571,530.7143,34.4209,2
146.4323,195.6667,91.3333,463,13.1265,1
111.9965,215.5,96.0556,567.6111,30.3079,1
120.4331,222.5517,100.8552,577.8276,26.0961,1
140.5863,192.8095,81.6667,343.3333,20.7287,1
107.6357,250.12,118.92,943.76,22.2881,1
116.3924,227.9,99.85,583.9,7.553,1
131.1155,202.8036,87.6607,514.2321,25.923,1
130.6868,217.1321,100.7358,535.2075,14.5195,1
93.9479,184.1667,81,462,25.3273,1
123.5964,364.9831,271.9153,429.7458,18.5917,1
137.9801,216.4091,97.8636,597.6364,38.6641,1
125.2972,253.3103,116.6207,692.1034,17.1491,1
127.8972,216.7833,102.3167,360.6167,28.1845,1
139.7649,209.975,91.2,512.05,42.5194,1
133.9361,210.2245,89.3878,428.5918,32.6213,1
129.7361,391.3111,340.3778,749.2444,31.3565,1
128.2003,187.2816,81.2184,305.1266,29.4215,1
124.2835,210.75,124.5,556.25,18.3881,2
131.2843,237.8434,130.241,453.0361,28.2593,1
128.2287,333.8775,215.7549,323.9804,20.7064,1
128.3756,724.6667,544.2267,590.4267,43.1956,1
143.9812,244.5,114.1,743.5,31.992,1
112.6738,206.3425,88.7671,567.3836,27.8171,1
133.4655,212.0933,97.5733,415.0667,28.9675,1
137.6831,228.6386,113.1687,443.5361,34.9831,1
136.175,236.4,99,561,38.5352,1
143.5586,371.4098,287.4754,466.8197,45.0982,1
128.6215,233.4451,103.1868,706.3516,11.7396,1
135.4919,204.6296,84.8519,483.3148,28.5516,1
137.2,214.6,98.8571,513.7429,22.2607,1
114.4609,190,82,149.25,9.1649,1
