@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
117.4261,246.8182,162.8182,327.8182,29.0144,1
142.1652,242.5714,148.2857,376.1429,25.4783,1
130.2316,321.1667,213.7917,741.8333,17.3156,1
142.1073,214.7368,93.5789,573.3421,31.3489,1
120.9759,265.2632,150.4912,215.0877,37.3479,1
126.4509,170.7143,70.2143,251.9286,27.8945,1
107.4138,219.8182,100.0909,732.6364,10.2852,1
135.7068,208,83,392,34.6478,1
120.3182,246,134.2791,467.1628,22.0579,1
126.8679,218.2381,102,663.5714,32.2062,1
118.4296,242.5556,114.1389,483.9167,26.2334,1
138.9805,200.7465,85.0704,533.8169,25.4829,1
139.4603,255.1053,135.7368,517.1579,9.6604,1
137.8674,210.3333,91.9259,474.7037,24.2038,1
118.9508,266.2174,167.5217,505.913,39.6224,1
126.0138,233.5938,112.7188,667.8438,27.5221,1
126.4048,224.4744,106.1538,565.7564,24.2497,1
137.4569,233.7073,108.1951,688.9756,39.7927,1
133.0724,212.2745,94.1765,502.4706,33.3476,1
141.7844,196.8,115.65,390.35,20.5073,2
127.4962,227.1818,125.8485,281.4242,12.3398,1
116.9196,195.3125,85.1875,415.8438,31.5182,1
113.9699,250.2963,128.7778,656.963,24.1524,1
136.1622,189.5714,99.5714,331.5714,15.5904,2
133.7816,223.3099,99.1127,552.0563,30.4875,1
137.8494,241.8372,112.4419,677.0698,26.6426,1
123.0194,238.3913,119.4457,446.5543,14.4263,1
133.3076,225.4835,106.4835,687.8901,23.2398,1
130.3237,237.3696,128.8975,448.4099,30.5131,1
120.3583,201.5758,92.4848,337.5657,23.8015,1
130.8633,191.4064,82.8445,322.5689,24.5966,1
138.6986,199.1304,87.4783,458.913,8.8725,1
121.8147,253.7426,119.1683,698.9802,15.8985,1
111.3665,239.5,125,427.9167,13.6524,1
129.992,264.2821,147.9744,472,21.0228,1
113.6731,205.3077,95.6923,550.0769,22.1028,1
113.8542,221.3333,97.6667,504.3333,7.874,1
128.6991,203.4138,116.9655,339.1034,24.2359,2
131.3756,187.3684,76.9298,364.0175,24.131,1
118.2571,202.0859,90.2109,360.375,21.285,1
130.5982,217.0286,91.3143,560.6571,24.1242,1
135.7814,201.6522,91.4783,475.913,33.8881,1
138.3261,237.5652,106.4348,620.9565,20.2418,1
124.0222,205.4318,135.1023,411.2955,16.421,2
132.9496,228.9927,107.8278,567.685,37.1331,1
110.0625,221.7143,98,628,25.8165,1
121.8887,249.8689,128.9508,682.4098,51.0846,1
109.1867,251,114.05,880,20.3776,1
106.2656,293,188.3333,422,19.5837,1
143.1809,195.24,84.56,458.96,15.4607,1
148.625,221,98.1429,663.2857,30.3476,1
133.2241,203.4713,91.5159,514.8726,29.3227,1
133.5417,208.7333,90.2,474.4667,25.791,1
138.5279,196.4419,85.0698,371.5116,16.5022,1
116.696,218.5,105.2333,427,28.4211,1
108.6712,208.5714,96.5,438.4286,19.9315,1
128.1609,278.2292,164.8333,424.4167,12.708,1
124.3593,201.6216,86.9189,575.7838,20.8221,1
127.1147,231.236,111.4607,569.6742,25.3819,1
132.0808,188.9362,75.8511,250.0851,18.1659,1
150.3807,278.8182,172.1818,339.1818,19.7409,1
136.0365,230.8846,112.0513,544.5256,23.577,1
132.7521,193.9239,88.8207,373.0652,24.2623,1
103.0486,337.7778,198.2222,441.1111,71.039,1
135.5487,223.4583,107.4792,236.4792,20.9894,1
135.0747,204.7347,88,456.9388,29.4563,1
133.1407,228.2703,103.6486,632.7568,31.1001,1
121.2315,613.6923,672.4615,968.2564,64.5634,1
117.9715,223.8387,95.9355,583.2581,29.4096,1
127.2063,260.1786,161.8571,415.4643,21.1813,1
140.6163,205.7619,92.119,487.8333,21.154,1
90.7125,201.2,96.4,512,13.0935,1
138.6339,221.5652,97.7826,436.4348,20.224,1
119.6711,226.8421,111.4737,514.4211,28.137,1
150.9196,191.5556,91.1111,622.3889,14.221,1
123.0676,233.8846,111.3462,789.6538,23.7391,1
127.9186,218.8723,98.0851,679.5745,19.8054,1
109.2292,216.7778,91,554.3333,29.7164,1
115.2122,243.1081,112.3784,876.4324,28.67,1
136.4062,202,89,549,42.2419,1
118.3918,247.75,111.7885,700.5769,25.0487,1
132.2539,206.1964,96.1429,421.4464,25.9765,1
119.8853,184.4571,81.5143,468.5429,35.3336,1
92.7625,206.4,98,717.2,26.2298,1
138.7615,214.2195,94.0488,482.3415,29.1715,1
126.7958,204.4561,110.4912,370.2982,16.4402,2
123.5262,207.5833,97.875,582.6667,23.6553,1
117.8787,175.5294,83.8824,188.2941,17.0158,2
136.7747,207.5217,97.1739,594.0435,30.9803,1
107.3625,210.2,95.4,512.2,26.453,1
130.3614,190.5333,87.1111,308.3,21.2222,1
116.5752,254.6,122.6444,738.5556,29.2593,1
116.3685,217.0824,124.6353,480.2471,22.0168,2
140.1486,199.1429,91,491.1429,18.1018,1
95.5312,197.1,87.7,565.1,18.0557,1
141.3563,205.8571,91.8571,471.8571,15.5266,1
131.4585,295.75,172.375,388.75,27.1431,1
128.8403,170.9333,71.6667,287,23.5538,1
161.3214,241.7143,114.5714,596.9286,32.6247,1
129.73,171.5974,70.4026,206.8179,10.5117,1
113.6473,222.4286,149.8571,530.7143,34.4209,2
146.4323,195.6667,91.3333,463,13.1265,1
111.9965,215.5,96.0556,567.6111,30.3079,1
120.4331,222.5517,100.8552,577.8276,26.0961,1
140.5863,192.8095,81.6667,343.3333,20.7287,1
107.6357,250.12,118.92,943.76,22.2881,1
116.3924,227.9,99.85,583.9,7.553,1
131.1155,202.8036,87.6607,514.2321,25.923,1
130.6868,217.1321,100.7358,535.2075,14.5195,1
93.9479,184.1667,81,462,25.3273,1
123.5964,364.9831,271.9153,429.7458,18.5917,1
137.9801,216.4091,97.8636,597.6364,38.6641,1
125.2972,253.3103,116.6207,692.1034,17.1491,1
127.8972,216.7833,102.3167,360.6167,28.1845,1
139.7649,209.975,91.2,512.05,42.5194,1
133.9361,210.2245,89.3878,428.5918,32.6213,1
129.7361,391.3111,340.3778,749.2444,31.3565,1
128.2003,187.2816,81.2184,305.1266,29.4215,1
124.2835,210.75,124.5,556.25,18.3881,2
131.2843,237.8434,130.241,453.0361,28.2593,1
128.2287,333.8775,215.7549,323.9804,20.7064,1
128.3756,724.6667,544.2267,590.4267,43.1956,1
143.9812,244.5,114.1,743.5,31.992,1
112.6738,206.3425,88.7671,567.3836,27.8171,1
133.4655,212.0933,97.5733,415.0667,28.9675,1
137.6831,228.6386,113.1687,443.5361,34.9831,1
136.175,236.4,99,561,38.5352,1
143.5586,371.4098,287.4754,466.8197,45.0982,1
128.6215,233.4451,103.1868,706.3516,11.7396,1
135.4919,204.6296,84.8519,483.3148,28.5516,1
137.2,214.6,98.8571,513.7429,22.2607,1
114.4609,190,82,149.25,9.1649,1
111.3309,197,84,392.1176,22.9832,1
125.8307,216.3922,100.549,532.1373,22.4616,1
121.2609,225.5306,108.2041,641.102,26.1904,1
133.5051,214.0541,95.8919,559.2973,16.4791,1
140.7722,207.52,93.88,448.28,22.8591,1
128.5836,244.5847,115,705.7712,12.7606,1
128.0961,199.2,118.4,403.3333,21.4059,2
120.0466,223.1087,107.3043,659.3261,20.2151,1
100.6875,234.1429,113.2857,591.8571,27.6553,1
113.4602,418.0682,334.5,437.6136,12.2192,1
141.6653,201.3333,90.1333,518.85,25.8643,1
125.7272,306.9888,196.4775,418.4944,32.299,1
100.3579,245.4783,114.1739,779,18.9338,1
95.8182,220.5556,106.7778,715.5556,10.3184,1
138.3889,214.3333,91.1111,606.3333,38.6804,1
137.1977,202.6364,92.3636,388.4545,27.9378,1
131.4987,203.8898,90.8051,468.2288,42.6442,1
114.3696,233,111,765,13.6707,1
136.4333,203.4706,83.4706,433.4706,20.0183,1
135.3429,247.2628,121.5182,485.9927,29.1269,1
115.9407,248.2549,116.9739,618.3007,19.6633,1
124.1188,207.1648,89.8352,560.0549,28.7574,1
132.6485,213.3778,98.1778,656.4,23.4472,1
112.3272,224.1765,102.4706,426.2353,24.49,1
128.7527,175.766,73.3298,229.8511,10.8674,1
110.4253,231.8182,107.6364,694.9091,10.6368,1
139.3248,213.7407,96.7407,565.9259,20.4239,1
139.2185,256.0588,119.7059,781,33.2744,1
128.7094,197.2667,88.8444,483.3778,29.6735,1
128.0634,244.1053,111.3509,751.4912,8.1746,1
144.9213,197.8,85.92,353.96,14.9963,1
121.1455,231.4818,113.9124,460.365,26.1065,1
130.0157,194.4196,83.6339,522.7232,45.9187,1
154.5323,230,101,673,22.7761,1
136.3778,209.5,96.7727,461.9091,25.1306,1
139.7708,201.5455,92.8182,502.1818,12.4735,1
120.8057,249.9444,123.7778,494,21.4928,1
126.8952,185.24,81.24,269.2,24.2901,1
123.6722,235.1765,102.8235,626.6471,18.9096,1
119.2969,229.1667,108.0833,660.25,34.2231,1
121.8732,178.6279,88.907,294.7907,12.3273,2
137.7699,242.6364,119.4091,917.2727,11.1334,1
125.9694,208.8571,92.9,444.5286,23.1685,1
104.3021,270,146,430,154.5732,1
135.6217,216.3684,99.4211,699.6842,28.7127,1
132.2729,285.6909,174.9818,381.3818,24.0446,1
126.4322,206.4229,128.5991,403.0617,23.3686,2
124.5253,218.0333,94.1667,652.5167,23.0429,1
108.5481,211.1538,96.3846,659.4615,21.7666,1
93.2184,218.6364,101.8182,739.2727,6.8635,1
129.3822,234.1997,107.1531,655.5923,26.5722,1
122.2306,243.1359,114.1902,656.6957,14.0155,1
120.1374,346.4479,248.2708,441.3021,15.8709,1
112.2524,208.0769,91.6593,385.1099,31.1396,1
104.7,275.1,178,462.7,41.253,1
87.5873,186.25,84,360,14.8408,1
123.3299,201.2791,89.814,374.0465,26.1678,1
136.7425,190.6875,81.85,338.6,19.536,1
129.6871,237.9675,122.9301,495.1854,33.4819,1
125.7292,196.3333,87.4444,473.3333,62.3966,1
128.2218,255.6116,117.4077,762,7.9707,1
136.3556,215,96.3421,543.3684,23.0285,1
124.1114,222.4773,96.7727,495.9773,18.4084,1
137.2555,212.2308,106.6154,424.0385,22.3943,1
122.2494,234.5909,107.15,848.8273,21.441,1
125.9775,210.2143,88.1429,558.6429,29.8962,1
105.8271,241.0909,112.1364,857.8636,11.778,1
132.0265,244.0698,123.2326,703.9302,23.6016,1
111.306,268,125,887,20.4228,1
141.8242,220.875,101.8125,784.5,36.687,1
128.7823,225.675,118.525,560.225,22.5682,2
127.3474,237.7857,107.0476,709.2143,20.7179,1
140.9843,186.5,86.5,476,23.0051,1
126.8028,309.2444,179.9111,347.2889,19.6131,1
114.592,268.1944,121.3611,886.2037,14.2217,1
115.0402,204.4286,93.4643,468.5714,44.4686,1
114.585,229.3415,104.0488,683.3659,27.2905,1
140.7157,222.0645,104.6129,536.0645,28.822,1
129.1287,213.3529,94.6471,592.6471,26.5901,1
109.8042,226.3333,102.4667,662.3333,17.1145,1
117.0631,183.84,87.16,410.08,20.4183,1
126.313,201.7143,90.4714,596.5714,26.0857,1
115.024,226.4231,101.3846,709.6154,27.1351,1
141.5625,214.25,101.1,717.3,36.6419,1
123.8731,226.3882,107.5263,532.8355,28.7592,1
165.1972,218.1111,98,655.8889,22.4202,1
113.1,248.6,110.2,669.6,19.6632,1
131.1394,321.2778,251.2778,581.0185,56.1294,1
136.5907,199.9429,83.9143,413.4,24.2031,1
135.1481,309.3182,221.3182,352.2045,36.4356,1
87.3125,236.5,114,503,11.4537,1
131.1028,206.16,90.08,497.12,35.3263,1
123.721,241.8217,114.489,693.4853,19.7903,1
154.6779,236.3077,121.8462,415.0769,15.6065,1
128.4303,188.0658,94.2368,307.1711,15.8594,2
138.314,206.9559,100.6618,387.0294,22.641,1
120.8642,203.8904,84.8356,391.4247,29.3769,1
136.0543,201.0556,93.9444,188.3333,13.4503,1
110.9575,212.7742,93.6129,475.9032,28.2339,1
119.6604,217.7,99.3,672.24,23.6687,1
129.5098,234.25,109.2845,566.3103,35.649,1
121.0149,263.7619,146.4286,237.0952,34.2019,1
139.3926,206.6562,96,423.4688,22.1167,1
117.2348,390.6324,326.0147,714.75,45.0705,1
124.8854,240.25,118.3889,485.25,17.8473,1
126.7313,242.9434,128.5142,506.0566,27.7998,1
135.4363,184.5,95.1429,309.1905,13.0553,2
137.1009,162.1707,64.9756,159.2439,9.855,1
114.6319,214.6667,89,537,26.8374,1
133.2072,234.3875,105.0125,794.55,36.5201,1
141.3839,257.44,144.64,343.36,39.7462,1
125.4125,251.5,132.95,506.2,22.0366,1
136.8626,238.1943,111.5877,637.7962,27.9916,1
156.2422,240,110.5,726,29.6266,1
139.7592,258.4146,121.7561,819.122,33.4554,1
125.2216,357.9773,281.0682,460,38.44,1
139.8922,229.8571,139,515.381,31.6097,2
141.5742,199.2444,127.3333,364.1778,15.2193,2
114.0131,239.5833,114.25,748.9583,19.9894,1
138.9652,206.5926,89.3333,468.1852,18.4056,1
178.7969,326,228,357.5,14.9416,1
160.8945,609.375,483.5,694.9375,27.8341,1
136.6988,198.0385,85.1923,310.1154,9.7232,1
138.6646,210,99,657,42.2038,1
112.5729,217.28,103.08,651,29.1905,1
119.8118,208.8783,92.6609,526.9391,35.3552,1
114.0384,232.2174,108.6304,704.3261,14.0004,1
133.6126,183.3478,81.1304,285.6957,16.4631,1
147.5347,190.2273,86.3636,327.5,8.4217,1
118.2859,225.6122,108.3265,657.9388,24.8164,1
126.595,265.5686,160.0784,511.1176,37.9033,1
132.8267,200.1897,91.1293,365.2759,26.9783,1
134.6781,196.3821,83.6423,341.7805,22.7885,1
127.8749,419.7016,301.3601,340.3189,19.9418,1
124.3584,197.7,86.86,439.02,20.1177,1
116.2102,241.5472,117,789.283,19.6752,1
114.2875,199,92,374,19.8252,1
130.5846,223.9375,99.1042,665.8958,28.1116,1
118.3402,238.4452,114.274,762.4521,19.1105,1
132.4706,204.6195,91.3363,445,34.3936,1
130.1642,190.6023,82.9091,347.2841,15.5683,1
132.8819,253.9444,119.3333,807.5,23.2336,1
106.838,193.6667,83.2963,512.3704,34.4591,1
114.9635,189.5833,83,407.75,22.726,1
116.9801,195.0455,85.7879,376.7273,39.6724,1
100.8828,199.875,88.2083,466.5833,21.8889,1
115.7887,256.8571,125.2381,785.4286,9.762,1
144.0159,196.75,89.625,427.25,13.0234,1
131.3413,180.6146,80.3333,270.125,22.7054,1
135.3773,192.3902,77.7317,428.4146,26.7361,1
123.5957,209.9552,92.209,601.9701,33.2406,1
144.4476,210.6111,92.0556,694.1111,26.5121,1
117.883,249.473,123.5676,595.3378,25.6183,1
117.9688,226,100,517,16.1864,1
127.0781,592.3333,429,470.3333,33.2837,1
133.6667,218.5,95.5,651.6667,35.4977,1
138.1205,183.5714,87.5714,505.5714,27.4947,1
131.6824,196.7812,87.4375,358.1406,30.6027,1
140.27,278.1364,154.7576,456.8788,33.793,1
139.8264,238.5556,109.1111,762.3333,45.2911,1
108.9929,232.6667,109.2222,763.1111,16.1838,1
131.9306,267.7857,138.0357,424.8571,15.4746,1
130.4826,204.6286,97.5429,111.5429,4.2465,1
124.1558,238.0154,109.166,744.3127,37.6352,1
126.9888,366.5714,304.2143,785.25,33.8489,1
110.6577,190.2857,78.5,417.0714,28.7945,1
133.1058,367.7083,269.8333,432.375,15.972,1
116.2453,201.275,87.1,407.275,17.4249,1
125.3921,235.3051,114.2881,651.3898,39.0075,1
130.8497,175.3333,83.4028,342.2778,21.1717,2
141.6151,204.6571,91.2857,448.8857,24.3795,1
141.9889,176.6207,103.6207,336.6897,11.2388,2
142.488,203.0882,91.0441,414.9118,19.8674,1
148.1602,193,83,376.5,20.4817,1
124.9886,235,123.3929,407.9643,14.4981,1
142.5104,188.3333,86.8333,450,20.0878,1
145.8182,251.3333,118.7778,442,23.8628,1
110.9103,229.3333,109.3333,502.6667,14.9462,1
132.6596,209.3982,104.5487,225.9912,14.2774,1
123.2452,208.9231,94.0769,432.3846,25.4575,1
113.6688,206.6154,97.7692,687.3077,32.3861,1
114.4157,215.2121,95.6061,497.8788,35.8567,1
134.3597,209.25,99.25,200.75,12.1074,1
96.3889,836.7778,675.1111,877.8889,51.1036,1
109.9279,246.7692,113.4231,792.1154,28.267,1
137.2229,216.8269,124.4423,458.8462,28.7705,2
111.2086,210.8485,91.3182,562.8333,29.8898,1
125.4545,187.2576,91.8788,239.7576,14.6344,2
103.0383,243.1304,115.913,579.3043,19.4598,1
128.4167,187.2236,83.8523,271.8186,34.0435,1
120.9062,209.4,93.3,571.8,36.6771,1
127.7011,340.2506,212.7562,274.5615,12.5033,1
122.7332,231.4161,111.7517,615.1644,31.4515,1
92.3125,256,146,319,22.9486,1
131.6631,229.1845,103.9107,665.75,10.3139,1
134.7766,196.3333,87.8333,351.3333,9.3088,1
123.8214,875.7143,727.5714,943,41.8871,1
101.575,208.8,95.2,513.2,31.0831,1
113.1458,222.4762,109.3333,602.4762,34.3242,1
122.7925,199.7407,108.4815,384.7407,23.0189,1
131.1406,206.6875,107.0625,561.1875,29.755,2
144.9167,214.8333,98.1667,494.8333,23.2875,1
126.2266,261.5,148.3226,632.121,22.1275,1
125.6084,209.6491,121.2281,443.2807,25.7573,2
140.7569,194.125,80.25,343.625,17.9903,1
123.7363,280.2591,132.772,826.0933,19.9026,1
106.3558,238.0769,147.4615,254.3846,15.1576,1
123.8245,226.9125,104.825,498.8813,38.8795,1
142.4913,210.4444,93.1667,456.7778,20.6823,1
107.7521,194.4,82.2667,307.6,15.8697,1
132.2023,199.8701,83,472.3377,30.9757,1
106.7883,226.7143,103.1429,674.5,26.8774,1
144.8375,217.6667,98.2667,546.4667,23.9249,1
119.4861,239.8814,118.1356,559.0339,34.6628,1
130.654,193.2372,88.7821,234.2179,16.3778,1
126.6,266.7,156.6,371.3,23.1994,1
134.7379,348.8182,238.1591,348.9773,41.1552,1
150.4622,188.6744,83.2093,417.4884,23.3557,1
110.7736,189.3,90.5,423.1,29.7194,1
122.0312,176.25,85.25,335,14.4395,2
120.707,227.9074,107.287,656.25,28.3554,1
130.2807,223.4836,115.6475,371.3934,30.1559,1
112.2234,221.24,103.16,627.16,22.844,1
115.6571,203.7273,84.3182,551.9545,21.9993,1
150.181,225,145.6818,540.5,13.9077,2
108.878,204.5714,91,545.1905,24.9902,1
138.9006,208.2927,93.8293,503.3659,23.3985,1
124.3245,216.386,122.3509,458.8246,21.0038,2
133.5938,227,107,533,25.7606,1
134.9148,206,85.9821,373.8214,17.9911,1
122.3311,314.4737,253.7895,737.8947,30.3364,1
112.1698,199.5,89.25,539.45,16.2827,1
127.3701,204.8238,91.5381,621.7762,48.4979,1
129.0906,233.2764,117.7724,528.6911,34.5137,1
131.7482,193.4318,85.9318,398.5,24.6458,1
121.5371,334.5312,221.5156,385.3594,46.6508,1
127.0078,206,89.25,444.75,19.4064,1
128.6205,237.7857,98.6429,610.5,15.8494,1
103.8304,273.8571,158.1429,474.4286,11.7456,1
126.833,191.5205,81.0234,237.8889,19.9043,1
107.9545,188.3636,79.4545,318.3636,26.9986,1
119.6356,200.6518,118.8214,312.5179,21.8718,2
127.6274,212.1654,96.2932,477.9323,21.4467,1
120.8194,207.1802,93.2342,445.3063,28.2841,1
135.4935,214.9744,101.2564,457.0769,24.4105,1
113.1228,259.8333,157.5556,366.1111,16.6262,1
128.5872,245.4375,112.4792,634.1042,21.8882,1
126.6529,262.087,119.2609,819.7174,12.4065,1
118.1389,221.9756,101.6341,633.9634,37.7918,1
120.0378,244.7722,117.5889,836.4889,22.979,1
103.925,250.5,152,472,18.1794,1
146.766,210,92.6667,550.3333,34.3774,1
106.2895,197.5,86.5,541.5,27.5785,1
133.9834,195.5526,90.9211,319.3684,19.7317,1
125.4042,246.0333,112.3667,865.3,21.0144,1
118.1569,227.6136,103.6364,589.3182,28.5103,1
143.5246,210.7692,90.6538,447.1154,27.1106,1
112.223,255.3871,122.0968,681.7258,16.732,1
140.5721,216.8148,92.5926,556.1481,17.9412,1
97.075,251.4,122.8,635.1,11.6516,1
126.7504,251.0251,124.9969,575.7994,43.9742,1
131.504,199.4615,88.3986,389.7483,24.943,1
111.3906,203,90.25,403.5,24.948,1
112.8138,251.7333,110.8333,806,32.5778,1
121.8924,215.1667,94.1667,602.9444,24.0924,1
133.4897,192.5182,83.1545,326.3455,22.4194,1
123.8689,220.7692,108.3077,788.3846,14.9587,1
162.075,244.2,118.2,698,19.9539,1
134.3875,208.7,92.6,557.45,26.0231,1
137.4956,205.0986,88.7324,527.2958,27.2745,1
123.1897,259.75,129,854.75,32.9018,1
129.7387,208.24,101.64,317.12,23.681,1
146.4464,213.9286,97.2143,653.0714,29.0404,1
133.4699,222.5714,106.0336,645.7563,27.4449,1
126.4307,465.7931,455.9655,714.4483,48.1242,1
103.8516,224.0833,100.9167,650.375,20.137,1
132.9134,237.4721,114.5196,543.081,21.8147,1
113.5956,274.35,132.4,694.65,21.4995,1
134.692,199.2857,116.8571,477.8571,22.4967,2
124.869,242.0588,122.8529,499.0294,23.6441,1
126.664,229.5625,112.6562,652.75,20.149,1
119.1025,201.8592,89.8169,438.5775,38.0947,1
135.4913,192.7816,83.8046,369.2529,19.5852,1
109.983,239.9615,106.3462,834.9231,9.3647,1
115.4146,248.3854,119.7188,695.1667,16.5554,1
145.8542,216.3333,93.6667,366.6667,11.3088,1
123.0129,191.3333,105.7949,439.2308,15.3838,2
126.6366,262.3253,152.1054,423.5723,25.0829,1
125.6486,201.3019,103.1132,590.1887,23.63,2
134.796,172.5,70.25,211,15.0571,1
128.2911,232.9737,129,558.7632,18.2494,2
132.818,236.7885,139.8654,302.2692,20.2138,1
114.9902,213.7812,91.4062,587.6875,31.7834,1
122.3125,227.1429,104.7619,635.6905,27.9215,1
138.4755,200.413,93.3696,403.6739,13.3713,1
123.3658,267.1333,163.8,466.2,17.0652,1
136.8553,197.8,91.8333,475.3667,12.8642,1
76.3478,213.3333,92.3333,467.3333,15.0849,1
134.6654,205.4516,96.543,365.0806,30.5718,1
122.283,251.6744,113.4651,840.3256,18.4924,1
132.1871,282.2564,174.6923,419.6667,29.8874,1
112.8021,213.5833,95.3333,586.5,24.6959,1
71.7188,309,223,425,13.5,1
132.28,211.8182,93.7273,494.4545,25.8626,1
138.7241,215.7273,99.7273,473.2727,20.349,1
93.5547,207.25,90.75,670,15.616,1
129.2824,302.6441,214.5085,632.9322,62.2351,1
120.2455,224.0238,112.1429,475.9048,17.4048,1
102.8203,195.1875,91.75,330.875,12.9422,1
113.5039,235.0208,111.4167,636.1667,25.2143,1
133.444,279,169.5,392,8.635,1
115.5687,224.3,104.4,526.1,21.3345,1
125.2431,180.6667,91.6667,338.3333,21.7364,1
137.4717,239.6613,114.2097,690.8226,31.4429,1
129.8398,212.5,95.375,518,26.3177,1
127.7,242.85,112.6,755.5,28.6873,1
122.8177,465,368.9167,613.3333,42.4208,1
133.6582,227.7347,104.9796,440.8163,18.263,1
129.5604,198.0889,81.8444,367.5556,37.5651,1
133.0767,194.5091,83.5091,394.1636,40.8905,1
127.608,176,73.6897,275.6322,12.6866,1
131.5022,216.3138,97.7926,567.117,27.5183,1
115.7457,252.4138,110.4483,741.5172,25.2825,1
123.1378,248.68,115.64,544.36,39.4821,1
138.6723,207.7308,114.9231,537.2308,27.5765,2
126.0751,184.1818,79.3636,309.1818,7.439,1
136.4582,187.1864,78.9492,325.2542,15.8262,1
95.8125,230.625,97.75,564.5,15.8252,1
126.6036,257.0943,118.2264,808.2264,20.9452,1
112.5347,228.1111,104.8889,512.5556,31.563,1
141.1407,204.3529,82.4118,425.1176,18.0098,1
111.25,212.2857,99.4286,595.5,28.7144,1
128.8981,241.8594,112.7188,752.75,29.1092,1
136.4435,170.9583,80.125,176.7917,8.1008,1
137.4744,262.6364,122.8636,920.5,11.5219,1
126.35,417.4,301.4,473.4,13.1057,1
137.9226,231.3333,99.3667,641.8667,40.4909,1
142.7862,236.625,106.85,606.1,29.5267,1
119.0079,190.875,84.3333,339.4583,21.061,1
125.8231,245.6296,120.2593,768.4444,22.9593,1
104.722,227.7143,102.1429,708.2857,17.9284,1
139.2537,219.8,117.3667,328.3167,28.8964,1
129.6038,198.6449,88,371.7383,42.9086,1
115.8768,209.0286,100.1429,605.7429,25.9839,1
118.9105,236.8991,108.9725,764.4312,27.0342,1
120.4704,254.0526,116.7368,766.2632,33.1239,1
131.4418,269.2235,168.4941,573.1765,47.759,1
115.2224,225.7015,106.5672,472.6418,13.5562,1
131.5546,215.4056,101.1988,483.9225,39.6772,1
124.0109,234.6087,112.3043,315.3478,43.0381,1
115.9107,211.8723,95.3617,605.0851,21.6144,1
118.1226,217.8941,134.2353,443.1118,18.376,2
112.5952,190.2857,83.2857,355.1429,31.1667,1
122.7576,205.96,86.76,407.68,17.8236,1
96.5789,249.1579,111.2632,763.8421,20.5093,1
136.4418,214.0417,115.25,579.4167,17.0104,1
125.4451,251.1077,129.0923,587.3923,28.7254,1
121.4523,212.3276,95.7414,623.6207,23.8343,1
98.1562,408,322.75,436.75,18.1034,1
116.6362,224.8588,107.8824,761.6353,20.4579,1
139.6708,205.4,93.6,459.6,15.4853,1
111.6136,297.3636,200.8182,418.7576,30.8646,1
139.9819,219.5,98.8947,741.6316,24.3142,1
130.3642,179.625,76.875,328.875,23.3278,1
104.5059,239.3125,126.1875,483.375,16.8826,1
131.2834,217.4865,99.5946,542.5676,23.3432,1
183.2812,209,93,588,14.5,1
125.1017,245.0667,116.9333,681.8,17.2838,1
117.6901,208.1707,95.1463,486.8293,29.1675,1
107.1458,243,111.1667,683.75,18.8407,1
126.8811,179.6111,81.8333,319.1667,31.2124,1
119.3621,223.069,100.2069,569.5172,25.0716,1
133.224,244.8556,139.1778,430.8667,38.1954,1
141.6116,232,111.4286,838.2857,32.737,1
127.0879,205.9,94.3778,515.9333,32.6689,1
135.5819,212.8242,97.6328,509.7227,32.4638,1
120.6338,216.5866,101.1642,583.7776,36.5415,1
123.965,278.2222,186.5556,300.5556,23.6137,1
107.2479,248.0667,112.4667,850.2667,15.9811,1
129.2214,206.8537,116.8537,483.6829,21.8257,2
138.4673,211.5238,91.7619,539.6667,31.2189,1
130.5231,218.0893,125.3594,214.5268,26.4463,1
114.0326,253.5577,118.6346,689.0962,19.4397,1
132.9488,212.5238,133.7857,469.2143,17.3738,2
129.9641,251.3505,124.2371,640.433,18.1733,1
116.0144,254,124.8947,813.4386,10.7882,1
145.081,208.2812,108.25,269.9062,20.0696,1
134.7355,212.2941,96.7647,555.1261,35.7604,1
125.6645,238.6552,121.7586,527.5172,18.8196,1
126.9896,214.4,98.5667,563.1,31.1694,1
128.3294,250.375,121.375,914.125,20.6505,1
117.4052,183,76.8235,399.4118,21.0518,1
93.6875,220.8571,99.7143,677,8.7295,1
129.8096,215.7222,113.4028,296.2176,41.776,1
120.0034,201.6937,90.7838,443.2523,23.9941,1
120.2044,240.2353,118.9706,705.1912,26.9332,1
162.2188,221,107,437,9,1
137.0664,186.3171,85.9512,357.6829,10.8363,1
143.5583,202.2,88,410.4,20.1494,1
132.7789,239.1667,117.5,572.75,29.5056,1
146.8313,241.8,113.4,675.3,39.7894,1
120.1556,221.2273,104.5455,741.2273,16.6454,1
119.8718,251.4412,118.6765,884.6618,19.173,1
105.8125,198,83,413,12.2182,1
132.2572,192.7253,92.6319,155.9451,13.2409,1
90.8391,222.8182,98.3636,707.1818,17.2746,1
116.071,206.2128,89.3404,560.7234,28.6315,1
168.7604,228.5,104.6667,769.8333,9.4413,1
140.7647,195.8235,80.5882,395.4118,24.7813,1
126.5783,252.9495,136.9697,212.7071,12.1284,1
126.3694,448.1685,412.8989,714.0449,22.6676,1
106.7089,213.6,93.4,627,7.7974,1
131.4058,212.2892,96.777,505.007,30.5367,1
127.7658,187,82.3571,310.1429,15.4439,1
